worksheet_id,customer_type,business_type_name,question,star_level,content,path_name,t1,t2,t3,worksheet_channel,operator_id,HT (Seconds)
t360287970231963137,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Operación_Consulta acerca de las facturas,Duda,Operación,Consulta acerca de las facturas,EMAIL,1283459,243
t360287970231963225,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,La traducción de las palabras de los extranjeros es una gran ayuda,Solicitud_Operación_Olvido iniciar el viaje,Solicitud,Operación,Olvido iniciar el viaje,EMAIL,1213811,74
t360287970231963394,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Una pronta y acorde respuesta ,Queja_App_Se traba la app (Por capacidad del telefono del conductor),Queja,App,Se traba la app (Por capacidad del telefono del conductor),EMAIL,1220671,349
t360287970231963540,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1220667,162
t360287970231963794,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Cuando se hace la cotización del viaje_ da un precio y al finalizar da otro completamente diferente. ,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1215343,234
t360287970231964391,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Faltan carros,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1283555,221
t360287970231964614,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1218375,166
t360287970231965465,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Solo malo por el mal servicio de este viernes por la noche-madrugada para el sábado ,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1220691,77
t360287970231965775,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,I can't get a ride! Won't take my credit card for authorization but charges my account everytime i try! ,Queja_Política_Solicitud irrazonable,Queja,Política,Solicitud irrazonable,FAQ,1220611,175
t360287970231965873,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Registro_verificación de cuenta por un tercero,Duda,Registro,verificación de cuenta por un tercero,EMAIL,1218283,164
t360287970231966483,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1218283,87
t360287970231966692,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Muy poco claro las tarifas. Me cobraron de maS.,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1238963,87
t360287970231966728,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1225159,122
t360287970231967045,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1220703,102
t360287970231967073,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Llegan muy rápido cuando los solicitas_ manejan con mucho cuidado_ almenos los que me han tocado,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1233695,216
t360287970231967497,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Mantener en funcionamiento su módulo de facturación.,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1213811,57
t360287970231967626,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1235383,227
t360287970231967810,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1213811,331
t360287970231967894,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1233695,300
t360287970231967904,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,SELF HELP,-,0
t360287970231968375,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Mejoras en el módulo de facturación,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1220703,93
t360287970231968604,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Que es '' más económico'' 1ue otras appY llegan en tiempo y forma. ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1220703,360
t360287970231968705,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Programa de Referidos,Duda,Programa de Referidos,null,EMAIL,1218031,110
t360287970231968760,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La mayoría de las veces sus precios son más baratos ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1283459,263
t360287970231969076,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1213079,203
t360287970231969175,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_App_Pago fallido,Queja,App,Pago fallido,SELF HELP,-,0
t360287970231969365,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_App_Pago fallido,Queja,App,Pago fallido,EMAIL,1220703,273
t360287970231969543,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Ayudarme a resolver el problema que tengo.,Duda_App_¿Cómo solicito un viaje?,Duda,App,¿Cómo solicito un viaje?,EMAIL,1213079,158
t360287970231969630,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1235331,111
t360287970231969708,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Inicia y finaliza el viaje,Queja,Sobre el Pago,Inicia y finaliza el viaje,EMAIL,1220635,98
t360287970231970184,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Operación_Busca Socio / Condcutor,Duda,Operación,Busca Socio / Condcutor,EMAIL,1235355,324
t360287970231970533,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Problemas en facturación_ cosa que no pasa con Uber Definitivamente  ya no usare el servicio ,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1220183,110
t360287970231970715,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Aun no estoy dado de alta_ pero compañeros que tengo me comentan que los bonos por viajes son muy atractivos.,Duda_Onboarding_BGC No aprobado,Duda,Onboarding,BGC No aprobado,EMAIL,1220671,140
t360287970231970828,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Se tardan mucho en dar una respuesta__,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1238963,276
t360287970231970939,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1220559,204
t360287970231971208,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,EMAIL,1235383,150
t360287970231971772,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Atender realmente los problemas que se tienen respecto a 2 meses que trató de que resuelvan un suceso que es culpa de su conductor y no lo hacen ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1235331,242
t360287970231972254,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_App_Cómo descargar,Duda,App,Cómo descargar,EMAIL,1220667,266
t360287970231972307,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Me había gustado laRapidez y el costo por viaje.La atención de los conductores de los autos ,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1220667,201
t360287970231972730,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1220667,199
t360287970231973064,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Rapida atencion,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1220559,293
t360287970231973219,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1213811,314
t360287970231974354,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Reporte_Objetos Perdidos _¿Cómo contactar al Conductor?,Reporte,Objetos Perdidos ,¿Cómo contactar al Conductor?,EMAIL,1238911,61
t360287970231974508,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Algunos conductores son muy atentos.,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1220559,359
t360287970231974618,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,EMAIL,1225159,94
t360287970231975319,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,Tarifas justas y tiempo de espera poco,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1218283,290
t360287970231975542,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,No resolvieron la última aclaración.,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1225159,82
t360287970231975666,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Sobre el Pasajero_No veo a mi pasajero,Duda,Sobre el Pasajero,No veo a mi pasajero,EMAIL,1218091,275
t360287970231975691,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1220511,242
t360287970231976945,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1218375,281
t360287970231978377,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1220695,293
t360287970231979022,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,A mi conductor no le aparecía el destino de mi viaje  Y ami me aparecía todo normal   Por eso tuve que cancelar,Queja_Sobre el Pago_Cómo funciona la tarifa de cancelación,Queja,Sobre el Pago,Cómo funciona la tarifa de cancelación,FAQ,1220703,308
t360287970231979146,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Dejen de robar al principio aparece un precio  y cuando pagas te cobran otro pinches ratas,Queja_Sobre el Pago_Desvío (No es problema del mapa),Queja,Sobre el Pago,Desvío (No es problema del mapa),EMAIL,1225159,130
t360287970231979271,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,La rápida atención ,Duda_Operación_Busca Socio / Condcutor,Duda,Operación,Busca Socio / Condcutor,EMAIL,1283459,170
t360287970231979762,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1283335,93
t360287970231980416,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),SELF HELP,-,0
t360287970231980434,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Me contestaron rápido a mi pregunta y espero pronto estén aquí en San Luis Potosí para conducir con uds,Duda_Operación_Busca Socio / Condcutor,Duda,Operación,Busca Socio / Condcutor,EMAIL,1235391,158
t360287970231980440,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Las ganancias y sobre todo los ajustes tardan más bien no me a llegado,Duda_Programa de Referidos,Duda,Programa de Referidos,null,FAQ,1284763,71
t360287970231980538,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_App_No puede cancelar el viaje (antes de que Conductor acepte el viaje),Queja,App,No puede cancelar el viaje (antes de que Conductor acepte el viaje),EMAIL,1235291,87
t360287970231980642,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,no tienen por que tomar de la cuenta mas dinero del que sale el viaje y menos reembolsarlo en tanto tiempo ,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1218283,85
t360287970231981469,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Como es posible que para completar tu registro y pedir un viaje te pidan el registro de una tarjeta y que para la gente que no tenemos y queremos pagar en efectivo sea un requisito indispensable y que de no tenerla no podemos usar DiDi...mala opción por qué no habrá más usuarios y que Uber te permite usar la app sin la necesidad de una tarjeta! ,Duda_Registro_Cómo Registrarse,Duda,Registro,Cómo Registrarse,EMAIL,1238963,152
t360287970231981595,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,Ofrecer soluciones NO disculpas ,Queja_Reglas de Actividad_Reglas no claras,Queja,Reglas de Actividad,Reglas no claras,EMAIL,1220635,321
t360287970231981707,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1218283,294
t360287970231982250,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Si mandan un mensaje para que ayuden parece que un robot es quien manda la respuesta,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1218091,289
t360287970231982422,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,SELF HELP,-,0
t360287970231982829,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Pago_No puede realizar pago_Tarjeta sin suficiente saldo,Pago,No puede realizar pago,Tarjeta sin suficiente saldo,EMAIL,1218283,313
t360287970231982976,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,El servicio en general ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1218283,123
t360287970231983015,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,La verdad es un muy buen servicio y no puedo generalizar solo por una mala experiencia,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1210103,225
t360287970231983178,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Duda_Reglas sobre cargos_¿Cuales son las reglas tarifarias?,Duda,Reglas sobre cargos,¿Cuales son las reglas tarifarias?,EMAIL,1283459,137
t360287970231983394,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Su aplicación no funciona y me bloquea los pagos ya les dije miles de veces que no es el banco ,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,SELF HELP,-,0
t360287970231983439,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,El servicio de atención al cliente fue bueno_ lo malo es la tardanza. Me gustaría que el conductor tuviera alguna sanción. Uno toma estos servicios por seguridad_ incluso por precio y es insultante que gente basura como el conductor se haya querido aprovechar. ,Duda_Compensación_¿Cómo solicito un reembolso?,Duda,Compensación,¿Cómo solicito un reembolso?,EMAIL,1210103,212
t360287970231984050,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Pago_No se puede agregar tarjeta_Banco no autoriza la transacción,Pago,No se puede agregar tarjeta,Banco no autoriza la transacción,EMAIL,1215343,125
t360287970231984737,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Felicitación_Sobre el SAC_Agente ayudó a resolver problemas,Felicitación,Sobre el SAC,Agente ayudó a resolver problemas,EMAIL,1218091,322
t360287970231985132,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,La atención prestada por este medio gracias!!,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1220671,197
t360287970231985208,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1235383,314
t360287970231985332,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Duda_Referir_Reglas,Duda,Referir,Reglas,EMAIL,1233779,291
t360287970231985350,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,El servicio es bueno y los conductores llegan rápido pero el área de atención a clientes es muy malo ,Queja_App_Pago fallido,Queja,App,Pago fallido,EMAIL,1220695,168
t360287970231986552,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,TENGO DOS SEMANAS DE TRATAR DE FACTURAR Y SU SISTEMA NO LO PERMITE_ LO SOLICITE POR CORREO Y NO ME DAN SOLUCION.,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1208059,116
t360287970231987058,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1220611,280
t360287970231987068,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Viajes_Conductor no disponible,Queja,Viajes,Conductor no disponible,EMAIL,1241171,301
t360287970231987075,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,la rapidez y el precio ,Pago_No puede realizar pago_Banco no autoriza la transacción,Pago,No puede realizar pago,Banco no autoriza la transacción,EMAIL,1218283,86
t360287970231987364,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_App_Solicita baja de la plataforma,Duda,App,Solicita baja de la plataforma,EMAIL,1218375,118
t360287970231987519,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1235295,258
t360287970231987807,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,No han solucionado mi problema,Queja_App_No puede registrarse,Queja,App,No puede registrarse,EMAIL,1238963,82
t360287970231988036,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1220611,278
t360287970231988268,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,EMAIL,1235295,209
t360287970231988633,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Duda_Registro_verificación de cuenta por un tercero,Duda,Registro,verificación de cuenta por un tercero,EMAIL,1218283,322
t360287970231988817,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Recompensa_Incentivo (no Programa de Referidos)_Reglas de Incentivos,Recompensa,Incentivo (no Programa de Referidos),Reglas de Incentivos,EMAIL,1235355,169
t360287970231988925,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Hace ya varios días mandé un correo solicitando una respuesta por cargos que no reconozco en mi tarjeta de ustedes y no me contestaron.,Queja_Sobre el Pago_Me cobró antes de iniciar el viaje,Queja,Sobre el Pago,Me cobró antes de iniciar el viaje,EMAIL,1215231,292
t360287970231989062,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1225167,298
t360287970231990349,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1215343,275
t360287970231990467,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Viajes_¿Cómo cancelar mi viaje?,Duda,Viajes,¿Cómo cancelar mi viaje?,EMAIL,1218375,70
t360287970231990530,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,el costo es accesible ,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1220511,93
t360287970231990548,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Registro_verificación de cuenta por un tercero,Duda,Registro,verificación de cuenta por un tercero,EMAIL,1218283,154
t360287970231990597,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1208059,305
t360287970231990651,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1218375,320
t360287970231990683,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Política_Estándar de precios,Queja,Política,Estándar de precios,EMAIL,1220583,327
t360287970231991115,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,la atención pero no entendí como y adonde se reflejara mi reembolso.,Queja_Sobre el Pago_Cargo Doble (en efectivo y tarjeta),Queja,Sobre el Pago,Cargo Doble (en efectivo y tarjeta),EMAIL,1208059,330
t360287970231991233,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,No me avisaron de la tarifa de pre aprobación cuando agregué mi tarjeta. Aunque es correcto la tarifa de mi viaje. Me parece muy injusto que me hayan cobrado la pee autorización y además la de mi viaje. En lugar de que se descontará mi viaje de la pre autorización. Aunque me los devuelvan ya me dejaron sin saldo en mi tarjeta ,Queja_Sobre el Pago_Queja sobre el aumento del precio,Queja,Sobre el Pago,Queja sobre el aumento del precio,FAQ,1220703,223
t360287970231991418,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Arreglan el problema que ustedes ovacionaron al 50% si fue su problema deberían de arreglarlo al 100%,Queja_Sobre el Pago_Me cobró al agregar tarjeta,Queja,Sobre el Pago,Me cobró al agregar tarjeta,EMAIL,1218375,242
t360287970231991558,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Duda_Sobre el Pago_Cambiar método de pago,Duda,Sobre el Pago,Cambiar método de pago,EMAIL,1220695,232
t360287970231991586,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,,Queja_App_Pago fallido,Queja,App,Pago fallido,EMAIL,1220695,288
t360287970231991647,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Si pudieran mejorar el servicio del restoeante ,Duda_Mensajería_¿Cómo enviar paquetería con un DiDi?,Duda,Mensajería,¿Cómo enviar paquetería con un DiDi?,EMAIL,1220695,181
t360287970231991704,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,Deberían de contestar un poco más rápido soporte de Didi se tardan mucho en contestar ,Duda_Operación_Safety,Duda,Operación,Safety,EMAIL,1238887,256
t360287970231991866,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Viajes_Pago pendiente,Duda,Viajes,Pago pendiente,SELF HELP,-,0
t360287970231991896,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,3,Contratar a personal con mas respeto y servicio al cliente ,Queja_Sobre el Conductor_Mala Actitud,Queja,Sobre el Conductor,Mala Actitud,EMAIL,1235331,71
t360287970231992489,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1220695,101
t360287970231992812,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,En verdad supo identificar mi duda,Duda_Pagos_¿Cuándo es el dia de corte?,Duda,Pagos,¿Cuándo es el dia de corte?,FAQ,1284763,124
t360287970231992916,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1208059,354
t360287970231992960,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Ganancias_Pago no completado_Pasajero no Pago (efectivo),Ganancias,Pago no completado,Pasajero no Pago (efectivo),EMAIL,1218091,73
t360287970231993370,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Cupón_Cómo usar el Cupón,Duda,Cupón,Cómo usar el Cupón,EMAIL,1220695,350
t360287970231993764,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,No facturan  en linea y por eso se los contrata!! Mejor el taxi normal o el Uber!! Mal servicio!!,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1208059,264
t360287970231994069,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,1,,Queja_App_Pago fallido,Queja,App,Pago fallido,EMAIL,1220695,73
t360287970231994381,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,2,,Queja_Factura_Solicita Factura,Queja,Factura,Solicita Factura,EMAIL,1220695,317
t360287970231995154,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Duda_Sobre el Pago_Conductor demora en finalizar mi viaje,Duda,Sobre el Pago,Conductor demora en finalizar mi viaje,EMAIL,1225475,158
t360287970231995330,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Factura_Dudas sobre la facturación,Duda,Factura,Dudas sobre la facturación,EMAIL,1220611,360
t360287970231995342,driver,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,,Duda_Bloqueo_Por qué estoy Bloqueado,Duda,Bloqueo,Por qué estoy Bloqueado,EMAIL,1235355,345
t360287970231995715,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,5,Es muy buena la plataforma pero han fallado últimamente los conductores_ ya tengo 3 malas experiencias con ustedes_ espero pongan más atención a sus socios. Gracias,Queja_Cupón_Cupón no se aplicó por conductor,Queja,Cupón,Cupón no se aplicó por conductor,EMAIL,1225475,288
t360287970231995849,passenger,Express,En general_ ¿Cómo calificas el servicio de DiDi?,4,,Queja_Cupón_Cupón no aplicado por sistema,Queja,Cupón,Cupón no aplicado por sistema,EMAIL,1238963,66
